ID,Code,"Entry ID","Is Redeemed?","Redeeemed Date",Winner,"Winner Amount"
5077508,BNZZWZ665,0,No,,No,
5077509,BNZZWZ664,0,No,,No,
5077510,BNZZWZ663,0,No,,No,
5077511,BNZZWZ662,0,No,,No,
5077512,BNZZWZ661,0,No,,No,
5077513,BNZZWZ660,0,No,,No,
5077514,BNZZWZ65Z,0,No,,No,
5077515,BNZZWZ65Y,0,No,,No,
5077516,BNZZWZ65X,0,No,,No,
5077517,BNZZWZ65W,0,No,,No,
5077518,BNZZWZ65V,0,No,,No,
5077519,BNZZWZ65U,0,No,,No,
5077520,BNZZWZ65T,0,No,,No,
5077521,BNZZWZ65S,0,No,,No,
5077522,BNZZWZ65R,0,No,,No,
5077523,BNZZWZ65Q,0,No,,No,
5077524,BNZZWZ65P,0,No,,No,
5077525,BNZZWZ65O,0,No,,No,
5077526,BNZZWZ65N,0,No,,No,
5077527,BNZZWZ65M,0,No,,No,
5077528,BNZZWZ65L,0,No,,No,
5077529,BNZZWZ65K,0,No,,No,
5077530,BNZZWZ65J,0,No,,No,
5077531,BNZZWZ65I,0,No,,No,
5077532,BNZZWZ65H,0,No,,No,
5077533,BNZZWZ65G,0,No,,No,
5077534,BNZZWZ65F,0,No,,No,
5077535,BNZZWZ65E,0,No,,No,
5077536,BNZZWZ65D,0,No,,No,
5077537,BNZZWZ65C,0,No,,No,
5077538,BNZZWZ65B,0,No,,No,
5077539,BNZZWZ65A,0,No,,No,
5077540,BNZZWZ659,0,No,,No,
5077541,BNZZWZ658,0,No,,No,
5077542,BNZZWZ657,0,No,,No,
5077543,BNZZWZ656,0,No,,No,
5077544,BNZZWZ655,0,No,,No,
5077545,BNZZWZ654,0,No,,No,
5077546,BNZZWZ653,0,No,,No,
5077547,BNZZWZ652,0,No,,No,
5077548,BNZZWZ651,0,No,,No,
5077549,BNZZWZ650,0,No,,No,
5077550,BNZZWZ64Z,0,No,,No,
5077551,BNZZWZ64Y,0,No,,No,
5077552,BNZZWZ64X,0,No,,No,
5077553,BNZZWZ64W,0,No,,No,
5077554,BNZZWZ64V,0,No,,No,
5077555,BNZZWZ64U,0,No,,No,
5077556,BNZZWZ64T,0,No,,No,
5077557,BNZZWZ64S,0,No,,No,
5077558,BNZZWZ64R,0,No,,No,
5077559,BNZZWZ64Q,0,No,,No,
5077560,BNZZWZ64P,0,No,,No,
5077561,BNZZWZ64O,0,No,,No,
5077562,BNZZWZ64N,0,No,,No,
5077563,BNZZWZ64M,0,No,,No,
5077564,BNZZWZ64L,0,No,,No,
5077565,BNZZWZ64K,0,No,,No,
5077566,BNZZWZ64J,0,No,,No,
5077567,BNZZWZ64I,0,No,,No,
5077568,BNZZWZ64H,0,No,,No,
5077569,BNZZWZ64G,0,No,,No,
5077570,BNZZWZ64F,0,No,,No,
5077571,BNZZWZ64E,0,No,,No,
5077572,BNZZWZ64D,0,No,,No,
5077573,BNZZWZ64C,0,No,,No,
5077574,BNZZWZ64B,0,No,,No,
5077575,BNZZWZ64A,0,No,,No,
5077576,BNZZWZ649,0,No,,No,
5077577,BNZZWZ648,0,No,,No,
5077578,BNZZWZ647,0,No,,No,
5077579,BNZZWZ646,0,No,,No,
5077580,BNZZWZ645,0,No,,No,
5077581,BNZZWZ644,0,No,,No,
5077582,BNZZWZ643,0,No,,No,
5077583,BNZZWZ642,0,No,,No,
5077584,BNZZWZ641,0,No,,No,
5077585,BNZZWZ640,0,No,,No,
5077586,BNZZWZ63Z,0,No,,No,
5077587,BNZZWZ63Y,0,No,,No,
5077588,BNZZWZ63X,0,No,,No,
5077589,BNZZWZ63W,0,No,,No,
5077590,BNZZWZ63V,0,No,,No,
5077591,BNZZWZ63U,0,No,,No,
5077592,BNZZWZ63T,0,No,,No,
5077593,BNZZWZ63S,0,No,,No,
5077594,BNZZWZ63R,0,No,,No,
5077595,BNZZWZ63Q,0,No,,No,
5077596,BNZZWZ63P,0,No,,No,
5077597,BNZZWZ63O,0,No,,No,
5077598,BNZZWZ63N,0,No,,No,
5077599,BNZZWZ63M,0,No,,No,
5077600,BNZZWZ63L,0,No,,No,
5077601,BNZZWZ63K,0,No,,No,
5077602,BNZZWZ63J,0,No,,No,
5077603,BNZZWZ63I,0,No,,No,
5077604,BNZZWZ63H,0,No,,No,
5077605,BNZZWZ63G,0,No,,No,
5077606,BNZZWZ63F,0,No,,No,
5077607,BNZZWZ63E,0,No,,No,
5077608,BNZZWZ63D,0,No,,No,
5077609,BNZZWZ63C,0,No,,No,
5077610,BNZZWZ63B,0,No,,No,
5077611,BNZZWZ63A,0,No,,No,
5077612,BNZZWZ639,0,No,,No,
5077613,BNZZWZ638,0,No,,No,
5077614,BNZZWZ637,0,No,,No,
5077615,BNZZWZ636,0,No,,No,
5077616,BNZZWZ635,0,No,,No,
5077617,BNZZWZ634,0,No,,No,
5077618,BNZZWZ633,0,No,,No,
5077619,BNZZWZ632,0,No,,No,
5077620,BNZZWZ631,0,No,,No,
5077621,BNZZWZ630,0,No,,No,
5077622,BNZZWZ62Z,0,No,,No,
5077623,BNZZWZ62Y,0,No,,No,
5077624,BNZZWZ62X,0,No,,No,
5077625,BNZZWZ62W,0,No,,No,
5077626,BNZZWZ62V,0,No,,No,
5077627,BNZZWZ62U,0,No,,No,
5077628,BNZZWZ62T,0,No,,No,
5077629,BNZZWZ62S,0,No,,No,
5077630,BNZZWZ62R,0,No,,No,
5077631,BNZZWZ62Q,0,No,,No,
5077632,BNZZWZ62P,0,No,,No,
5077633,BNZZWZ62O,0,No,,No,
5077634,BNZZWZ62N,0,No,,No,
5077635,BNZZWZ62M,0,No,,No,
5077636,BNZZWZ62L,0,No,,No,
5077637,BNZZWZ62K,0,No,,No,
5077638,BNZZWZ62J,0,No,,No,
5077639,BNZZWZ62I,0,No,,No,
5077640,BNZZWZ62H,0,No,,No,
5077641,BNZZWZ62G,0,No,,No,
5077642,BNZZWZ62F,0,No,,No,
5077643,BNZZWZ62E,0,No,,No,
5077644,BNZZWZ62D,0,No,,No,
5077645,BNZZWZ62C,0,No,,No,
5077646,BNZZWZ62B,0,No,,No,
5077647,BNZZWZ62A,0,No,,No,
5077648,BNZZWZ629,0,No,,No,
5077649,BNZZWZ628,0,No,,No,
5077650,BNZZWZ627,0,No,,No,
5077651,BNZZWZ626,0,No,,No,
5077652,BNZZWZ625,0,No,,No,
5077653,BNZZWZ624,0,No,,No,
5077654,BNZZWZ623,0,No,,No,
5077655,BNZZWZ622,0,No,,No,
5077656,BNZZWZ621,0,No,,No,
5077657,BNZZWZ620,0,No,,No,
5077658,BNZZWZ61Z,0,No,,No,
5077659,BNZZWZ61Y,0,No,,No,
5077660,BNZZWZ61X,0,No,,No,
5077661,BNZZWZ61W,0,No,,No,
5077662,BNZZWZ61V,0,No,,No,
5077663,BNZZWZ61U,0,No,,No,
5077664,BNZZWZ61T,0,No,,No,
5077665,BNZZWZ61S,0,No,,No,
5077666,BNZZWZ61R,0,No,,No,
5077667,BNZZWZ61Q,0,No,,No,
5077668,BNZZWZ61P,0,No,,No,
5077669,BNZZWZ61O,0,No,,No,
5077670,BNZZWZ61N,0,No,,No,
5077671,BNZZWZ61M,0,No,,No,
5077672,BNZZWZ61L,0,No,,No,
5077673,BNZZWZ61K,0,No,,No,
5077674,BNZZWZ61J,0,No,,No,
5077675,BNZZWZ61I,0,No,,No,
5077676,BNZZWZ61H,0,No,,No,
5077677,BNZZWZ61G,0,No,,No,
5077678,BNZZWZ61F,0,No,,No,
5077679,BNZZWZ61E,0,No,,No,
5077680,BNZZWZ61D,0,No,,No,
5077681,BNZZWZ61C,0,No,,No,
5077682,BNZZWZ61B,0,No,,No,
5077683,BNZZWZ61A,0,No,,No,
5077684,BNZZWZ619,0,No,,No,
5077685,BNZZWZ618,0,No,,No,
5077686,BNZZWZ617,0,No,,No,
5077687,BNZZWZ616,0,No,,No,
5077688,BNZZWZ615,0,No,,No,
5077689,BNZZWZ614,0,No,,No,
5077690,BNZZWZ613,0,No,,No,
5077691,BNZZWZ612,0,No,,No,
5077692,BNZZWZ611,0,No,,No,
5077693,BNZZWZ610,0,No,,No,
5077694,BNZZWZ60Z,0,No,,No,
5077695,BNZZWZ60Y,0,No,,No,
5077696,BNZZWZ60X,0,No,,No,
5077697,BNZZWZ60W,0,No,,No,
5077698,BNZZWZ60V,0,No,,No,
5077699,BNZZWZ60U,0,No,,No,
5077700,BNZZWZ60T,0,No,,No,
5077701,BNZZWZ60S,0,No,,No,
5077702,BNZZWZ60R,0,No,,No,
5077703,BNZZWZ60Q,0,No,,No,
5077704,BNZZWZ60P,0,No,,No,
5077705,BNZZWZ60O,0,No,,No,
5077706,BNZZWZ60N,0,No,,No,
5077707,BNZZWZ60M,0,No,,No,
5077708,BNZZWZ60L,0,No,,No,
5077709,BNZZWZ60K,0,No,,No,
5077710,BNZZWZ60J,0,No,,No,
5077711,BNZZWZ60I,0,No,,No,
5077712,BNZZWZ60H,0,No,,No,
5077713,BNZZWZ60G,0,No,,No,
5077714,BNZZWZ60F,0,No,,No,
5077715,BNZZWZ60E,0,No,,No,
5077716,BNZZWZ60D,0,No,,No,
5077717,BNZZWZ60C,0,No,,No,
5077718,BNZZWZ60B,0,No,,No,
5077719,BNZZWZ60A,0,No,,No,
5077720,BNZZWZ609,0,No,,No,
5077721,BNZZWZ608,0,No,,No,
5077722,BNZZWZ607,0,No,,No,
5077723,BNZZWZ606,0,No,,No,
5077724,BNZZWZ605,0,No,,No,
5077725,BNZZWZ604,0,No,,No,
5077726,BNZZWZ603,0,No,,No,
5077727,BNZZWZ602,0,No,,No,
5077728,BNZZWZ601,0,No,,No,
5077729,BNZZWZ600,0,No,,No,
5077730,BNZZWZ5ZZ,0,No,,No,
5077731,BNZZWZ5ZY,0,No,,No,
5077732,BNZZWZ5ZX,0,No,,No,
5077733,BNZZWZ5ZW,0,No,,No,
5077734,BNZZWZ5ZV,0,No,,No,
5077735,BNZZWZ5ZU,0,No,,No,
5077736,BNZZWZ5ZT,0,No,,No,
5077737,BNZZWZ5ZS,0,No,,No,
5077738,BNZZWZ5ZR,0,No,,No,
5077739,BNZZWZ5ZQ,0,No,,No,
5077740,BNZZWZ5ZP,0,No,,No,
5077741,BNZZWZ5ZO,0,No,,No,
5077742,BNZZWZ5ZN,0,No,,No,
5077743,BNZZWZ5ZM,0,No,,No,
5077744,BNZZWZ5ZL,0,No,,No,
5077745,BNZZWZ5ZK,0,No,,No,
5077746,BNZZWZ5ZJ,0,No,,No,
5077747,BNZZWZ5ZI,0,No,,No,
5077748,BNZZWZ5ZH,0,No,,No,
5077749,BNZZWZ5ZG,0,No,,No,
5077750,BNZZWZ5ZF,0,No,,No,
5077751,BNZZWZ5ZE,0,No,,No,
5077752,BNZZWZ5ZD,0,No,,No,
5077753,BNZZWZ5ZC,0,No,,No,
5077754,BNZZWZ5ZB,0,No,,No,
5077755,BNZZWZ5ZA,0,No,,No,
5077756,BNZZWZ5Z9,0,No,,No,
5077757,BNZZWZ5Z8,0,No,,No,
5077758,BNZZWZ5Z7,0,No,,No,
5077759,BNZZWZ5Z6,0,No,,No,
5077760,BNZZWZ5Z5,0,No,,No,
5077761,BNZZWZ5Z4,0,No,,No,
5077762,BNZZWZ5Z3,0,No,,No,
5077763,BNZZWZ5Z2,0,No,,No,
5077764,BNZZWZ5Z1,0,No,,No,
5077765,BNZZWZ5Z0,0,No,,No,
5077766,BNZZWZ5YZ,0,No,,No,
5077767,BNZZWZ5YY,0,No,,No,
5077768,BNZZWZ5YX,0,No,,No,
5077769,BNZZWZ5YW,0,No,,No,
5077770,BNZZWZ5YV,0,No,,No,
5077771,BNZZWZ5YU,0,No,,No,
5077772,BNZZWZ5YT,0,No,,No,
5077773,BNZZWZ5YS,0,No,,No,
5077774,BNZZWZ5YR,0,No,,No,
5077775,BNZZWZ5YQ,0,No,,No,
5077776,BNZZWZ5YP,0,No,,No,
5077777,BNZZWZ5YO,0,No,,No,
5077778,BNZZWZ5YN,0,No,,No,
5077779,BNZZWZ5YM,0,No,,No,
5077780,BNZZWZ5YL,0,No,,No,
5077781,BNZZWZ5YK,0,No,,No,
5077782,BNZZWZ5YJ,0,No,,No,
5077783,BNZZWZ5YI,0,No,,No,
5077784,BNZZWZ5YH,0,No,,No,
5077785,BNZZWZ5YG,0,No,,No,
5077786,BNZZWZ5YF,0,No,,No,
5077787,BNZZWZ5YE,0,No,,No,
5077788,BNZZWZ5YD,0,No,,No,
5077789,BNZZWZ5YC,0,No,,No,
5077790,BNZZWZ5YB,0,No,,No,
5077791,BNZZWZ5YA,0,No,,No,
5077792,BNZZWZ5Y9,0,No,,No,
5077793,BNZZWZ5Y8,0,No,,No,
5077794,BNZZWZ5Y7,0,No,,No,
5077795,BNZZWZ5Y6,0,No,,No,
5077796,BNZZWZ5Y5,0,No,,No,
5077797,BNZZWZ5Y4,0,No,,No,
5077798,BNZZWZ5Y3,0,No,,No,
5077799,BNZZWZ5Y2,0,No,,No,
5077800,BNZZWZ5Y1,0,No,,No,
5077801,BNZZWZ5Y0,0,No,,No,
5077802,BNZZWZ5XZ,0,No,,No,
5077803,BNZZWZ5XY,0,No,,No,
5077804,BNZZWZ5XX,0,No,,No,
5077805,BNZZWZ5XW,0,No,,No,
5077806,BNZZWZ5XV,0,No,,No,
5077807,BNZZWZ5XU,0,No,,No,
5077808,BNZZWZ5XT,0,No,,No,
5077809,BNZZWZ5XS,0,No,,No,
5077810,BNZZWZ5XR,0,No,,No,
5077811,BNZZWZ5XQ,0,No,,No,
5077812,BNZZWZ5XP,0,No,,No,
5077813,BNZZWZ5XO,0,No,,No,
5077814,BNZZWZ5XN,0,No,,No,
5077815,BNZZWZ5XM,0,No,,No,
5077816,BNZZWZ5XL,0,No,,No,
5077817,BNZZWZ5XK,0,No,,No,
5077818,BNZZWZ5XJ,0,No,,No,
5077819,BNZZWZ5XI,0,No,,No,
5077820,BNZZWZ5XH,0,No,,No,
5077821,BNZZWZ5XG,0,No,,No,
5077822,BNZZWZ5XF,0,No,,No,
5077823,BNZZWZ5XE,0,No,,No,
5077824,BNZZWZ5XD,0,No,,No,
5077825,BNZZWZ5XC,0,No,,No,
5077826,BNZZWZ5XB,0,No,,No,
5077827,BNZZWZ5XA,0,No,,No,
5077828,BNZZWZ5X9,0,No,,No,
5077829,BNZZWZ5X8,0,No,,No,
5077830,BNZZWZ5X7,0,No,,No,
5077831,BNZZWZ5X6,0,No,,No,
5077832,BNZZWZ5X5,0,No,,No,
5077833,BNZZWZ5X4,0,No,,No,
5077834,BNZZWZ5X3,0,No,,No,
5077835,BNZZWZ5X2,0,No,,No,
5077836,BNZZWZ5X1,0,No,,No,
5077837,BNZZWZ5X0,0,No,,No,
5077838,BNZZWZ5WZ,0,No,,No,
5077839,BNZZWZ5WY,0,No,,No,
5077840,BNZZWZ5WX,0,No,,No,
5077841,BNZZWZ5WW,0,No,,No,
5077842,BNZZWZ5WV,0,No,,No,
5077843,BNZZWZ5WU,0,No,,No,
5077844,BNZZWZ5WT,0,No,,No,
5077845,BNZZWZ5WS,0,No,,No,
5077846,BNZZWZ5WR,0,No,,No,
5077847,BNZZWZ5WQ,0,No,,No,
5077848,BNZZWZ5WP,0,No,,No,
5077849,BNZZWZ5WO,0,No,,No,
5077850,BNZZWZ5WN,0,No,,No,
5077851,BNZZWZ5WM,0,No,,No,
5077852,BNZZWZ5WL,0,No,,No,
5077853,BNZZWZ5WK,0,No,,No,
5077854,BNZZWZ5WJ,0,No,,No,
5077855,BNZZWZ5WI,0,No,,No,
5077856,BNZZWZ5WH,0,No,,No,
5077857,BNZZWZ5WG,0,No,,No,
5077858,BNZZWZ5WF,0,No,,No,
5077859,BNZZWZ5WE,0,No,,No,
5077860,BNZZWZ5WD,0,No,,No,
5077861,BNZZWZ5WC,0,No,,No,
5077862,BNZZWZ5WB,0,No,,No,
5077863,BNZZWZ5WA,0,No,,No,
5077864,BNZZWZ5W9,0,No,,No,
5077865,BNZZWZ5W8,0,No,,No,
5077866,BNZZWZ5W7,0,No,,No,
5077867,BNZZWZ5W6,0,No,,No,
5077868,BNZZWZ5W5,0,No,,No,
5077869,BNZZWZ5W4,0,No,,No,
5077870,BNZZWZ5W3,0,No,,No,
5077871,BNZZWZ5W2,0,No,,No,
5077872,BNZZWZ5W1,0,No,,No,
5077873,BNZZWZ5W0,0,No,,No,
5077874,BNZZWZ5VZ,0,No,,No,
5077875,BNZZWZ5VY,0,No,,No,
5077876,BNZZWZ5VX,0,No,,No,
5077877,BNZZWZ5VW,0,No,,No,
5077878,BNZZWZ5VV,0,No,,No,
5077879,BNZZWZ5VU,0,No,,No,
5077880,BNZZWZ5VT,0,No,,No,
5077881,BNZZWZ5VS,0,No,,No,
5077882,BNZZWZ5VR,0,No,,No,
5077883,BNZZWZ5VQ,0,No,,No,
5077884,BNZZWZ5VP,0,No,,No,
5077885,BNZZWZ5VO,0,No,,No,
5077886,BNZZWZ5VN,0,No,,No,
5077887,BNZZWZ5VM,0,No,,No,
5077888,BNZZWZ5VL,0,No,,No,
5077889,BNZZWZ5VK,0,No,,No,
5077890,BNZZWZ5VJ,0,No,,No,
5077891,BNZZWZ5VI,0,No,,No,
5077892,BNZZWZ5VH,0,No,,No,
5077893,BNZZWZ5VG,0,No,,No,
5077894,BNZZWZ5VF,0,No,,No,
5077895,BNZZWZ5VE,0,No,,No,
5077896,BNZZWZ5VD,0,No,,No,
5077897,BNZZWZ5VC,0,No,,No,
5077898,BNZZWZ5VB,0,No,,No,
5077899,BNZZWZ5VA,0,No,,No,
5077900,BNZZWZ5V9,0,No,,No,
5077901,BNZZWZ5V8,0,No,,No,
5077902,BNZZWZ5V7,0,No,,No,
5077903,BNZZWZ5V6,0,No,,No,
5077904,BNZZWZ5V5,0,No,,No,
5077905,BNZZWZ5V4,0,No,,No,
5077906,BNZZWZ5V3,0,No,,No,
5077907,BNZZWZ5V2,0,No,,No,
5077908,BNZZWZ5V1,0,No,,No,
5077909,BNZZWZ5V0,0,No,,No,
5077910,BNZZWZ5UZ,0,No,,No,
5077911,BNZZWZ5UY,0,No,,No,
5077912,BNZZWZ5UX,0,No,,No,
5077913,BNZZWZ5UW,0,No,,No,
5077914,BNZZWZ5UV,0,No,,No,
5077915,BNZZWZ5UU,0,No,,No,
5077916,BNZZWZ5UT,0,No,,No,
5077917,BNZZWZ5US,0,No,,No,
5077918,BNZZWZ5UR,0,No,,No,
5077919,BNZZWZ5UQ,0,No,,No,
5077920,BNZZWZ5UP,0,No,,No,
5077921,BNZZWZ5UO,0,No,,No,
5077922,BNZZWZ5UN,0,No,,No,
5077923,BNZZWZ5UM,0,No,,No,
5077924,BNZZWZ5UL,0,No,,No,
5077925,BNZZWZ5UK,0,No,,No,
5077926,BNZZWZ5UJ,0,No,,No,
5077927,BNZZWZ5UI,0,No,,No,
5077928,BNZZWZ5UH,0,No,,No,
5077929,BNZZWZ5UG,0,No,,No,
5077930,BNZZWZ5UF,0,No,,No,
5077931,BNZZWZ5UE,0,No,,No,
5077932,BNZZWZ5UD,0,No,,No,
5077933,BNZZWZ5UC,0,No,,No,
5077934,BNZZWZ5UB,0,No,,No,
5077935,BNZZWZ5UA,0,No,,No,
5077936,BNZZWZ5U9,0,No,,No,
5077937,BNZZWZ5U8,0,No,,No,
5077938,BNZZWZ5U7,0,No,,No,
5077939,BNZZWZ5U6,0,No,,No,
5077940,BNZZWZ5U5,0,No,,No,
5077941,BNZZWZ5U4,0,No,,No,
5077942,BNZZWZ5U3,0,No,,No,
5077943,BNZZWZ5U2,0,No,,No,
5077944,BNZZWZ5U1,0,No,,No,
5077945,BNZZWZ5U0,0,No,,No,
5077946,BNZZWZ5TZ,0,No,,No,
5077947,BNZZWZ5TY,0,No,,No,
5077948,BNZZWZ5TX,0,No,,No,
5077949,BNZZWZ5TW,0,No,,No,
5077950,BNZZWZ5TV,0,No,,No,
5077951,BNZZWZ5TU,0,No,,No,
5077952,BNZZWZ5TT,0,No,,No,
5077953,BNZZWZ5TS,0,No,,No,
5077954,BNZZWZ5TR,0,No,,No,
5077955,BNZZWZ5TQ,0,No,,No,
5077956,BNZZWZ5TP,0,No,,No,
5077957,BNZZWZ5TO,0,No,,No,
5077958,BNZZWZ5TN,0,No,,No,
5077959,BNZZWZ5TM,0,No,,No,
5077960,BNZZWZ5TL,0,No,,No,
5077961,BNZZWZ5TK,0,No,,No,
5077962,BNZZWZ5TJ,0,No,,No,
5077963,BNZZWZ5TI,0,No,,No,
5077964,BNZZWZ5TH,0,No,,No,
5077965,BNZZWZ5TG,0,No,,No,
5077966,BNZZWZ5TF,0,No,,No,
5077967,BNZZWZ5TE,0,No,,No,
5077968,BNZZWZ5TD,0,No,,No,
5077969,BNZZWZ5TC,0,No,,No,
5077970,BNZZWZ5TB,0,No,,No,
5077971,BNZZWZ5TA,0,No,,No,
5077972,BNZZWZ5T9,0,No,,No,
5077973,BNZZWZ5T8,0,No,,No,
5077974,BNZZWZ5T7,0,No,,No,
5077975,BNZZWZ5T6,0,No,,No,
5077976,BNZZWZ5T5,0,No,,No,
5077977,BNZZWZ5T4,0,No,,No,
5077978,BNZZWZ5T3,0,No,,No,
5077979,BNZZWZ5T2,0,No,,No,
5077980,BNZZWZ5T1,0,No,,No,
5077981,BNZZWZ5T0,0,No,,No,
5077982,BNZZWZ5SZ,0,No,,No,
5077983,BNZZWZ5SY,0,No,,No,
5077984,BNZZWZ5SX,0,No,,No,
5077985,BNZZWZ5SW,0,No,,No,
5077986,BNZZWZ5SV,0,No,,No,
5077987,BNZZWZ5SU,0,No,,No,
5077988,BNZZWZ5ST,0,No,,No,
5077989,BNZZWZ5SS,0,No,,No,
5077990,BNZZWZ5SR,0,No,,No,
5077991,BNZZWZ5SQ,0,No,,No,
5077992,BNZZWZ5SP,0,No,,No,
5077993,BNZZWZ5SO,0,No,,No,
5077994,BNZZWZ5SN,0,No,,No,
5077995,BNZZWZ5SM,0,No,,No,
5077996,BNZZWZ5SL,0,No,,No,
5077997,BNZZWZ5SK,0,No,,No,
5077998,BNZZWZ5SJ,0,No,,No,
5077999,BNZZWZ5SI,0,No,,No,
5078000,BNZZWZ5SH,0,No,,No,
5078001,BNZZWZ5SG,0,No,,No,
5078002,BNZZWZ5SF,0,No,,No,
5078003,BNZZWZ5SE,0,No,,No,
5078004,BNZZWZ5SD,0,No,,No,
5078005,BNZZWZ5SC,0,No,,No,
5078006,BNZZWZ5SB,0,No,,No,
5078007,BNZZWZ5SA,0,No,,No,
5078008,BNZZWZ5S9,0,No,,No,
5078009,BNZZWZ5S8,0,No,,No,
5078010,BNZZWZ5S7,0,No,,No,
5078011,BNZZWZ5S6,0,No,,No,
5078012,BNZZWZ5S5,0,No,,No,
5078013,BNZZWZ5S4,0,No,,No,
5078014,BNZZWZ5S3,0,No,,No,
5078015,BNZZWZ5S2,0,No,,No,
5078016,BNZZWZ5S1,0,No,,No,
5078017,BNZZWZ5S0,0,No,,No,
5078018,BNZZWZ5RZ,0,No,,No,
5078019,BNZZWZ5RY,0,No,,No,
5078020,BNZZWZ5RX,0,No,,No,
5078021,BNZZWZ5RW,0,No,,No,
5078022,BNZZWZ5RV,0,No,,No,
5078023,BNZZWZ5RU,0,No,,No,
5078024,BNZZWZ5RT,0,No,,No,
5078025,BNZZWZ5RS,0,No,,No,
5078026,BNZZWZ5RR,0,No,,No,
5078027,BNZZWZ5RQ,0,No,,No,
5078028,BNZZWZ5RP,0,No,,No,
5078029,BNZZWZ5RO,0,No,,No,
5078030,BNZZWZ5RN,0,No,,No,
5078031,BNZZWZ5RM,0,No,,No,
5078032,BNZZWZ5RL,0,No,,No,
5078033,BNZZWZ5RK,0,No,,No,
5078034,BNZZWZ5RJ,0,No,,No,
5078035,BNZZWZ5RI,0,No,,No,
5078036,BNZZWZ5RH,0,No,,No,
5078037,BNZZWZ5RG,0,No,,No,
5078038,BNZZWZ5RF,0,No,,No,
5078039,BNZZWZ5RE,0,No,,No,
5078040,BNZZWZ5RD,0,No,,No,
5078041,BNZZWZ5RC,0,No,,No,
5078042,BNZZWZ5RB,0,No,,No,
5078043,BNZZWZ5RA,0,No,,No,
5078044,BNZZWZ5R9,0,No,,No,
5078045,BNZZWZ5R8,0,No,,No,
5078046,BNZZWZ5R7,0,No,,No,
5078047,BNZZWZ5R6,0,No,,No,
5078048,BNZZWZ5R5,0,No,,No,
5078049,BNZZWZ5R4,0,No,,No,
5078050,BNZZWZ5R3,0,No,,No,
5078051,BNZZWZ5R2,0,No,,No,
5078052,BNZZWZ5R1,0,No,,No,
5078053,BNZZWZ5R0,0,No,,No,
5078054,BNZZWZ5QZ,0,No,,No,
5078055,BNZZWZ5QY,0,No,,No,
5078056,BNZZWZ5QX,0,No,,No,
5078057,BNZZWZ5QW,0,No,,No,
5078058,BNZZWZ5QV,0,No,,No,
5078059,BNZZWZ5QU,0,No,,No,
5078060,BNZZWZ5QT,0,No,,No,
5078061,BNZZWZ5QS,0,No,,No,
5078062,BNZZWZ5QR,0,No,,No,
5078063,BNZZWZ5QQ,0,No,,No,
5078064,BNZZWZ5QP,0,No,,No,
5078065,BNZZWZ5QO,0,No,,No,
5078066,BNZZWZ5QN,0,No,,No,
5078067,BNZZWZ5QM,0,No,,No,
5078068,BNZZWZ5QL,0,No,,No,
5078069,BNZZWZ5QK,0,No,,No,
5078070,BNZZWZ5QJ,0,No,,No,
5078071,BNZZWZ5QI,0,No,,No,
5078072,BNZZWZ5QH,0,No,,No,
5078073,BNZZWZ5QG,0,No,,No,
5078074,BNZZWZ5QF,0,No,,No,
5078075,BNZZWZ5QE,0,No,,No,
5078076,BNZZWZ5QD,0,No,,No,
5078077,BNZZWZ5QC,0,No,,No,
5078078,BNZZWZ5QB,0,No,,No,
5078079,BNZZWZ5QA,0,No,,No,
5078080,BNZZWZ5Q9,0,No,,No,
5078081,BNZZWZ5Q8,0,No,,No,
5078082,BNZZWZ5Q7,0,No,,No,
5078083,BNZZWZ5Q6,0,No,,No,
5078084,BNZZWZ5Q5,0,No,,No,
5078085,BNZZWZ5Q4,0,No,,No,
5078086,BNZZWZ5Q3,0,No,,No,
5078087,BNZZWZ5Q2,0,No,,No,
5078088,BNZZWZ5Q1,0,No,,No,
5078089,BNZZWZ5Q0,0,No,,No,
5078090,BNZZWZ5PZ,0,No,,No,
5078091,BNZZWZ5PY,0,No,,No,
5078092,BNZZWZ5PX,0,No,,No,
5078093,BNZZWZ5PW,0,No,,No,
5078094,BNZZWZ5PV,0,No,,No,
5078095,BNZZWZ5PU,0,No,,No,
5078096,BNZZWZ5PT,0,No,,No,
5078097,BNZZWZ5PS,0,No,,No,
5078098,BNZZWZ5PR,0,No,,No,
5078099,BNZZWZ5PQ,0,No,,No,
5078100,BNZZWZ5PP,0,No,,No,
5078101,BNZZWZ5PO,0,No,,No,
5078102,BNZZWZ5PN,0,No,,No,
5078103,BNZZWZ5PM,0,No,,No,
5078104,BNZZWZ5PL,0,No,,No,
5078105,BNZZWZ5PK,0,No,,No,
5078106,BNZZWZ5PJ,0,No,,No,
5078107,BNZZWZ5PI,0,No,,No,
5078108,BNZZWZ5PH,0,No,,No,
5078109,BNZZWZ5PG,0,No,,No,
5078110,BNZZWZ5PF,0,No,,No,
5078111,BNZZWZ5PE,0,No,,No,
5078112,BNZZWZ5PD,0,No,,No,
5078113,BNZZWZ5PC,0,No,,No,
5078114,BNZZWZ5PB,0,No,,No,
5078115,BNZZWZ5PA,0,No,,No,
5078116,BNZZWZ5P9,0,No,,No,
5078117,BNZZWZ5P8,0,No,,No,
5078118,BNZZWZ5P7,0,No,,No,
5078119,BNZZWZ5P6,0,No,,No,
5078120,BNZZWZ5P5,0,No,,No,
5078121,BNZZWZ5P4,0,No,,No,
